timestamp,open,high,low,close,volume,vwap
2026-03-30 12:55:00.000000,24057.1,24062.34,24050.0,24052.82,806282,24055.56
2026-03-30 12:56:00.000000,24048.03,24056.38,24011.05,24056.27,669483,24042.93
2026-03-30 12:57:00.000000,24137.74,24177.16,24051.02,24065.72,998163,24107.91
2026-03-30 12:58:00.000000,24072.06,24080.23,24051.47,24059.91,929551,24065.92
2026-03-30 12:59:00.000000,24026.24,24088.19,24004.57,24051.95,813121,24042.74
2026-03-30 13:00:00.000000,23962.24,24070.07,23951.19,24067.79,1143950,24012.82
2026-03-30 13:01:00.000000,24094.85,24104.36,24066.58,24072.45,1242938,24084.56
2026-03-30 13:02:00.000000,24083.95,24096.51,23966.13,24061.54,858304,24052.03
2026-03-30 13:03:00.000000,24010.93,24122.77,23981.72,24053.06,1188547,24042.12
2026-03-30 13:04:00.000000,24054.82,24107.07,24054.35,24085.47,1122223,24075.43
2026-03-30 13:05:00.000000,24086.83,24106.82,24069.03,24084.05,1004425,24086.68
2026-03-30 13:06:00.000000,24093.48,24112.34,24046.53,24092.67,942855,24086.25
2026-03-30 13:07:00.000000,24043.58,24143.79,24018.92,24096.99,837221,24075.82
2026-03-30 13:08:00.000000,24026.31,24112.56,23995.53,24072.81,679224,24051.8
2026-03-30 13:09:00.000000,23990.78,24071.28,23975.69,24059.42,794851,24024.29
2026-03-30 13:10:00.000000,24038.16,24111.81,24014.41,24061.6,503691,24056.5
2026-03-30 13:11:00.000000,24017.24,24060.64,24012.95,24047.36,707677,24034.55
2026-03-30 13:12:00.000000,24030.35,24096.31,23985.53,24051.77,1143484,24040.99
2026-03-30 13:13:00.000000,24116.93,24127.13,24050.59,24061.04,936908,24088.92
2026-03-30 13:14:00.000000,24096.14,24140.49,24047.62,24071.1,1386464,24088.84
2026-03-30 13:15:00.000000,24073.52,24074.43,24066.82,24069.91,1149257,24071.17
2026-03-30 13:16:00.000000,24093.19,24119.46,24049.65,24054.41,1247122,24079.18
2026-03-30 13:17:00.000000,24055.02,24076.06,24037.54,24065.4,1064144,24058.5
2026-03-30 13:18:00.000000,24065.53,24139.88,24048.39,24057.14,638625,24077.74
2026-03-30 13:19:00.000000,24066.25,24077.33,24048.85,24075.76,1468714,24067.05
2026-03-30 13:20:00.000000,24129.75,24137.35,24080.38,24115.34,1368907,24115.71
2026-03-30 13:21:00.000000,24122.2,24128.41,24117.13,24124.43,1079492,24123.04
2026-03-30 13:22:00.000000,24114.77,24143.16,24095.55,24122.74,383250,24119.05
2026-03-30 13:23:00.000000,24152.93,24208.94,24105.66,24134.52,1165291,24150.51
2026-03-30 13:24:00.000000,24144.53,24186.35,24073.32,24144.14,793533,24137.09
2026-03-30 13:25:00.000000,24215.42,24221.59,24151.22,24169.29,1511964,24189.38
2026-03-30 13:26:00.000000,24230.22,24272.08,24146.21,24187.78,1093209,24209.07
2026-03-30 13:27:00.000000,24223.29,24251.9,24166.91,24192.51,858023,24208.65
2026-03-30 13:28:00.000000,24199.46,24213.24,24182.09,24210.24,640550,24201.26
2026-03-30 13:29:00.000000,24193.64,24228.08,24158.19,24201.0,1068409,24195.23
2026-03-30 13:30:00.000000,24220.0,24229.83,24205.82,24214.1,1151447,24217.44
2026-03-30 13:31:00.000000,24270.76,24293.88,24211.05,24234.27,1639118,24252.49
2026-03-30 13:32:00.000000,24244.06,24331.0,24143.15,24244.14,1056581,24240.59
2026-03-30 13:33:00.000000,24272.92,24331.48,24216.89,24217.52,1009278,24259.7
2026-03-30 13:34:00.000000,24218.5,24303.01,24189.22,24219.51,859157,24232.56
2026-03-30 13:35:00.000000,24183.48,24241.73,24182.21,24225.49,755994,24208.23
2026-03-30 13:36:00.000000,24190.48,24238.5,24170.27,24217.32,981485,24204.14
2026-03-30 13:37:00.000000,24247.55,24255.44,24195.01,24216.73,849471,24228.68
2026-03-30 13:38:00.000000,24241.42,24258.02,24227.71,24239.72,724397,24241.72
2026-03-30 13:39:00.000000,24274.63,24286.7,24269.67,24284.07,1570388,24278.77
2026-03-30 13:40:00.000000,24276.52,24304.3,24256.15,24261.45,1464640,24274.6
2026-03-30 13:41:00.000000,24259.74,24283.38,24238.43,24239.56,798527,24255.28
2026-03-30 13:42:00.000000,24321.9,24325.98,24197.01,24220.19,589114,24266.27
2026-03-30 13:43:00.000000,24232.13,24247.02,24200.65,24218.04,500969,24224.46
2026-03-30 13:44:00.000000,24208.54,24246.62,24193.79,24223.08,1132143,24218.01
2026-03-30 13:45:00.000000,24245.73,24295.55,24237.61,24239.25,1013177,24254.53
2026-03-30 13:46:00.000000,24296.99,24348.37,24260.23,24263.99,599752,24292.4
2026-03-30 13:47:00.000000,24261.77,24267.47,24116.19,24237.11,738702,24220.63
2026-03-30 13:48:00.000000,24196.69,24228.92,24181.84,24198.56,695913,24201.5
2026-03-30 13:49:00.000000,24205.89,24209.87,24162.89,24188.85,1154096,24191.88
2026-03-30 13:50:00.000000,24162.75,24231.37,24152.53,24175.3,996206,24180.49
2026-03-30 13:51:00.000000,24210.76,24220.03,24116.53,24160.66,980006,24177.0
2026-03-30 13:52:00.000000,24161.16,24223.22,24131.01,24188.84,834118,24176.06
2026-03-30 13:53:00.000000,24201.24,24213.92,24186.07,24196.0,1124970,24199.31
2026-03-30 13:54:00.000000,24155.08,24188.82,24146.15,24170.12,813962,24165.04
2026-03-30 13:55:00.000000,24167.62,24248.34,24151.86,24174.48,855855,24185.57
2026-03-30 13:56:00.000000,24187.08,24237.36,24143.7,24183.05,1456492,24187.8
2026-03-30 13:57:00.000000,24106.03,24170.15,24087.06,24153.32,893526,24129.14
2026-03-30 13:58:00.000000,24156.45,24161.86,24096.78,24139.93,735213,24138.75
2026-03-30 13:59:00.000000,24182.12,24232.19,24149.05,24151.69,1237589,24178.76
2026-03-30 14:00:00.000000,24106.37,24107.03,24102.73,24103.03,954887,24104.79
2026-03-30 14:01:00.000000,24122.93,24145.37,24090.13,24135.79,354739,24123.55
2026-03-30 14:02:00.000000,24147.2,24163.38,24098.7,24158.93,716341,24142.05
2026-03-30 14:03:00.000000,24194.25,24242.2,24171.41,24197.3,797907,24201.29
2026-03-30 14:04:00.000000,24261.81,24299.48,24229.22,24232.21,722974,24255.68
2026-03-30 14:05:00.000000,24198.09,24200.36,24194.32,24197.69,194975,24197.61
2026-03-30 14:06:00.000000,24220.47,24229.3,24191.86,24212.56,1202967,24213.55
2026-03-30 14:07:00.000000,24202.21,24257.68,24198.37,24219.63,631638,24219.47
2026-03-30 14:08:00.000000,24240.42,24291.64,24209.2,24242.44,750711,24245.93
2026-03-30 14:09:00.000000,24206.97,24243.65,24177.42,24218.38,653682,24211.6
2026-03-30 14:10:00.000000,24228.04,24232.47,24199.02,24223.61,1064694,24220.78
2026-03-30 14:11:00.000000,24188.45,24285.3,24182.82,24244.98,1086320,24225.39
2026-03-30 14:12:00.000000,24287.37,24357.67,24186.91,24252.56,543004,24271.13
2026-03-30 14:13:00.000000,24264.23,24264.73,24228.51,24244.91,861992,24250.6
2026-03-30 14:14:00.000000,24295.51,24307.82,24239.58,24264.61,1197507,24276.88
2026-03-30 14:15:00.000000,24332.13,24355.1,24258.02,24289.52,1396146,24308.69
2026-03-30 14:16:00.000000,24302.49,24309.22,24279.51,24286.64,984424,24294.46
2026-03-30 14:17:00.000000,24278.4,24288.35,24253.28,24277.48,1555554,24274.38
2026-03-30 14:18:00.000000,24244.77,24385.88,24184.58,24266.54,770130,24270.44
2026-03-30 14:19:00.000000,24257.48,24259.64,24249.83,24252.62,883737,24254.89
2026-03-30 14:20:00.000000,24276.61,24284.12,24250.15,24263.6,897048,24268.62
2026-03-30 14:21:00.000000,24330.37,24366.37,24234.04,24287.02,1217542,24304.45
2026-03-30 14:22:00.000000,24313.47,24333.59,24290.69,24313.45,672886,24312.8
2026-03-30 14:23:00.000000,24341.5,24361.26,24324.73,24338.26,799297,24341.44
2026-03-30 14:24:00.000000,24389.0,24398.2,24350.49,24359.0,1379663,24374.17
2026-03-30 14:25:00.000000,24360.49,24361.16,24317.99,24326.78,830567,24341.6
2026-03-30 14:26:00.000000,24281.27,24355.33,24271.36,24323.27,1303462,24307.81
2026-03-30 14:27:00.000000,24363.78,24382.05,24302.21,24326.9,973047,24343.74
2026-03-30 14:28:00.000000,24344.54,24366.97,24294.91,24332.41,1052249,24334.71
2026-03-30 14:29:00.000000,24282.68,24334.2,24195.39,24314.01,918844,24281.57
2026-03-30 14:30:00.000000,24341.79,24383.08,24317.95,24320.44,477351,24340.81
2026-03-30 14:31:00.000000,24339.4,24370.94,24321.68,24323.87,1623914,24338.97
2026-03-30 14:32:00.000000,24375.63,24402.52,24284.54,24333.33,1136015,24349.0
2026-03-30 14:33:00.000000,24317.63,24338.47,24279.29,24337.22,1137506,24318.15
2026-03-30 14:34:00.000000,24340.2,24340.88,24313.57,24333.9,618192,24332.14
2026-03-30 14:35:00.000000,24325.12,24343.32,24270.3,24339.83,1390354,24319.64
2026-03-30 14:36:00.000000,24365.44,24440.64,24296.19,24335.09,1156356,24359.34
2026-03-30 14:37:00.000000,24409.65,24430.44,24303.17,24350.92,818416,24373.55
2026-03-30 14:38:00.000000,24458.82,24458.84,24369.05,24373.46,1457260,24415.04
2026-03-30 14:39:00.000000,24418.38,24459.64,24351.59,24386.21,1282121,24403.96
2026-03-30 14:40:00.000000,24381.35,24390.91,24375.75,24386.58,727266,24383.65
2026-03-30 14:41:00.000000,24389.63,24398.03,24351.33,24397.63,926366,24384.15
2026-03-30 14:42:00.000000,24374.47,24415.07,24332.08,24379.23,1095403,24375.21
2026-03-30 14:43:00.000000,24359.77,24415.93,24295.04,24367.59,632296,24359.58
2026-03-30 14:44:00.000000,24372.83,24390.36,24362.4,24366.11,621960,24372.92
2026-03-30 14:45:00.000000,24289.27,24357.5,24278.22,24349.32,841685,24318.58
2026-03-30 14:46:00.000000,24339.76,24355.89,24334.88,24350.94,997003,24345.37
2026-03-30 14:47:00.000000,24372.67,24397.17,24331.6,24336.89,1441389,24359.58
2026-03-30 14:48:00.000000,24355.37,24449.19,24333.37,24376.01,1582152,24378.49
2026-03-30 14:49:00.000000,24423.7,24441.49,24335.96,24376.81,907422,24394.49
2026-03-30 14:50:00.000000,24385.29,24461.71,24269.79,24385.55,934407,24375.58
2026-03-30 14:51:00.000000,24408.54,24484.07,24393.92,24424.26,713204,24427.7
2026-03-30 14:52:00.000000,24428.69,24459.97,24414.4,24454.63,840227,24439.42
2026-03-30 14:53:00.000000,24436.22,24462.03,24423.95,24447.63,984580,24442.46
2026-03-30 14:54:00.000000,24451.33,24456.41,24425.8,24443.12,916472,24444.16
2026-03-30 14:55:00.000000,24439.82,24467.41,24438.75,24464.93,1011483,24452.73
2026-03-30 14:56:00.000000,24471.18,24512.03,24454.9,24467.96,1271102,24476.52
2026-03-30 14:57:00.000000,24495.86,24512.59,24446.41,24465.61,962973,24480.12
2026-03-30 14:58:00.000000,24452.34,24488.2,24443.85,24462.73,848864,24461.78
2026-03-30 14:59:00.000000,24440.68,24455.74,24425.6,24442.06,513115,24441.02
2026-03-30 15:00:00.000000,24472.99,24490.82,24468.04,24474.09,1036717,24476.48
2026-03-30 15:01:00.000000,24492.59,24493.57,24472.42,24489.71,1087745,24487.07
2026-03-30 15:02:00.000000,24461.58,24470.92,24457.44,24470.01,557092,24464.99
2026-03-30 15:03:00.000000,24515.25,24519.14,24401.94,24486.33,1048214,24480.66
2026-03-30 15:04:00.000000,24476.68,24476.9,24434.92,24476.76,1059883,24466.32
2026-03-30 15:05:00.000000,24529.15,24594.35,24487.45,24498.25,886420,24527.3
2026-03-30 15:06:00.000000,24537.23,24554.38,24480.8,24501.85,657496,24518.56
2026-03-30 15:07:00.000000,24477.77,24586.69,24457.37,24514.25,1154599,24509.02
2026-03-30 15:08:00.000000,24560.85,24582.48,24530.52,24532.12,982807,24551.49
2026-03-30 15:09:00.000000,24506.54,24582.78,24501.15,24532.37,1011204,24530.71
2026-03-30 15:10:00.000000,24491.76,24511.53,24489.51,24508.63,1068953,24500.36
2026-03-30 15:11:00.000000,24467.77,24528.48,24378.12,24475.11,421886,24462.37
2026-03-30 15:12:00.000000,24418.93,24486.62,24392.48,24468.02,805005,24441.51
2026-03-30 15:13:00.000000,24492.07,24498.27,24491.25,24491.53,1336225,24493.28
2026-03-30 15:14:00.000000,24482.89,24505.34,24476.85,24478.52,885651,24485.9
2026-03-30 15:15:00.000000,24522.15,24555.35,24475.53,24482.05,747261,24508.77
2026-03-30 15:16:00.000000,24441.44,24550.06,24431.74,24504.23,857581,24481.87
2026-03-30 15:17:00.000000,24523.85,24554.11,24455.18,24512.23,791572,24511.34
2026-03-30 15:18:00.000000,24461.56,24548.74,24451.74,24531.59,1050167,24498.41
2026-03-30 15:19:00.000000,24598.6,24628.99,24488.56,24519.73,720709,24558.97
2026-03-30 15:20:00.000000,24480.0,24642.17,24464.14,24528.41,1258355,24528.68
2026-03-30 15:21:00.000000,24544.64,24563.8,24541.22,24559.98,779650,24552.41
2026-03-30 15:22:00.000000,24587.87,24623.11,24523.48,24566.07,784553,24575.13
2026-03-30 15:23:00.000000,24565.23,24580.52,24525.51,24574.29,747381,24561.39
2026-03-30 15:24:00.000000,24562.4,24620.13,24535.65,24595.75,736106,24578.48
2026-03-30 15:25:00.000000,24623.62,24646.75,24585.03,24622.12,1015314,24619.38
2026-03-30 15:26:00.000000,24711.52,24728.95,24679.29,24697.62,1270322,24704.34
2026-03-30 15:27:00.000000,24682.98,24760.54,24669.88,24706.74,982261,24705.04
2026-03-31 09:15:00.000000,22718.13,22723.79,22635.69,22644.45,806804,22680.52
2026-03-31 09:16:00.000000,22624.29,22701.06,22584.4,22631.83,1086285,22635.39
2026-03-31 09:17:00.000000,22610.3,22683.31,22575.79,22621.1,1333038,22622.62
2026-03-31 09:18:00.000000,22632.46,22635.78,22627.17,22632.83,398715,22632.06
2026-03-31 09:19:00.000000,22658.5,22681.9,22601.48,22639.72,1278329,22645.4
2026-03-31 09:20:00.000000,22629.98,22691.26,22585.73,22655.06,415493,22640.51
2026-03-31 09:21:00.000000,22652.97,22672.95,22631.55,22650.7,1365088,22652.05
2026-03-31 09:22:00.000000,22621.23,22667.64,22581.59,22659.59,787158,22632.51
2026-03-31 09:23:00.000000,22623.2,22675.71,22595.06,22659.91,1169472,22638.47
2026-03-31 09:24:00.000000,22690.54,22693.52,22685.74,22687.76,602217,22689.39
2026-03-31 09:25:00.000000,22710.51,22713.47,22696.03,22705.93,1092072,22706.48
2026-03-31 09:26:00.000000,22739.65,22760.72,22716.42,22751.24,1876172,22742.01
2026-03-31 09:27:00.000000,22759.74,22795.23,22716.25,22759.57,1229416,22757.7
2026-03-31 09:28:00.000000,22742.74,22755.63,22689.84,22736.75,1210946,22731.24
2026-03-31 09:29:00.000000,22722.9,22776.89,22715.58,22742.85,1110172,22739.56
2026-03-31 09:30:00.000000,22759.46,22856.1,22716.31,22750.97,1419157,22770.71
2026-03-31 09:31:00.000000,22778.52,22794.84,22715.32,22733.73,1145141,22755.6
2026-03-31 09:32:00.000000,22786.75,22790.4,22760.36,22773.97,893392,22777.87
2026-03-31 09:33:00.000000,22733.56,22842.25,22674.94,22793.49,781982,22761.06
2026-03-31 09:34:00.000000,22854.65,22866.2,22802.68,22815.82,681766,22834.84
2026-03-31 09:35:00.000000,22808.16,22884.82,22803.61,22803.61,888676,22825.05
2026-03-31 09:36:00.000000,22781.13,22806.1,22749.95,22789.3,1112585,22781.62
2026-03-31 09:37:00.000000,22797.87,22833.97,22748.2,22779.0,1185414,22789.76
2026-03-31 09:38:00.000000,22781.36,22798.42,22780.85,22792.02,1301205,22788.16
2026-03-31 09:39:00.000000,22717.88,22811.18,22715.03,22793.37,977976,22759.36
2026-03-31 09:40:00.000000,22869.49,22894.91,22793.12,22815.76,930120,22843.32
2026-03-31 09:41:00.000000,22874.47,22931.88,22838.38,22847.15,587645,22872.97
2026-03-31 09:42:00.000000,22853.21,22920.07,22815.0,22854.24,860353,22860.63
2026-03-31 09:43:00.000000,22902.47,22905.37,22737.05,22826.87,994956,22842.94
2026-03-31 09:44:00.000000,22848.65,22861.34,22841.71,22845.61,1049191,22849.33
2026-03-31 09:45:00.000000,22899.77,22976.17,22886.77,22886.92,833089,22912.41
2026-03-31 09:46:00.000000,22913.26,22925.27,22900.55,22903.17,912110,22910.56
2026-03-31 09:47:00.000000,22913.37,22955.34,22883.92,22896.03,1147172,22912.16
2026-03-31 09:48:00.000000,22876.32,22896.37,22873.09,22890.27,1399464,22884.01
2026-03-31 09:49:00.000000,22932.66,22936.92,22835.47,22866.4,1043028,22892.86
2026-03-31 09:50:00.000000,22822.69,22897.33,22805.64,22869.61,1209350,22848.82
2026-03-31 09:51:00.000000,22870.02,22929.87,22861.56,22903.54,958914,22891.25
2026-03-31 09:52:00.000000,22883.12,22925.06,22877.46,22910.8,1096856,22899.11
2026-03-31 09:53:00.000000,22905.32,22946.26,22892.26,22900.68,1133676,22911.13
2026-03-31 09:54:00.000000,22872.34,22925.95,22834.34,22896.19,1693091,22882.2
2026-03-31 09:55:00.000000,22894.29,22897.43,22870.3,22893.76,1435422,22888.95
2026-03-31 09:56:00.000000,22869.79,22880.45,22866.77,22870.68,726789,22871.92
2026-03-31 09:57:00.000000,22893.27,22918.02,22833.82,22887.28,874714,22883.1
2026-03-31 09:58:00.000000,22915.84,22919.0,22880.88,22897.37,776461,22903.27
2026-03-31 09:59:00.000000,22917.58,22938.74,22906.48,22917.98,1343016,22920.2
2026-03-31 10:00:00.000000,22939.91,22969.5,22839.45,22908.38,1325676,22914.31
2026-03-31 10:01:00.000000,22884.19,22916.11,22864.72,22903.99,981488,22892.25
2026-03-31 10:02:00.000000,22959.08,22984.45,22878.05,22884.36,571866,22926.49
2026-03-31 10:03:00.000000,22854.12,22908.8,22840.42,22890.87,735842,22873.55
2026-03-31 10:04:00.000000,22888.61,22900.57,22865.69,22886.72,1294392,22885.4
2026-03-31 10:05:00.000000,22821.84,22931.3,22794.57,22884.8,1074680,22858.13
2026-03-31 10:06:00.000000,22843.38,22915.43,22841.09,22888.25,1245909,22872.04
2026-03-31 10:07:00.000000,22959.72,22971.11,22830.79,22908.67,813089,22917.57
2026-03-31 10:08:00.000000,22984.94,22992.74,22856.9,22915.72,1151637,22937.58
2026-03-31 10:09:00.000000,22934.82,22953.45,22907.94,22919.96,765627,22929.04
2026-03-31 10:10:00.000000,22937.59,22954.12,22902.71,22922.4,1066680,22929.21
2026-03-31 10:11:00.000000,22929.46,22985.23,22883.77,22927.73,620464,22931.55
2026-03-31 10:12:00.000000,22846.48,22975.48,22819.15,22912.63,1092778,22888.44
2026-03-31 10:13:00.000000,22906.35,22986.89,22898.47,22919.86,740436,22927.89
2026-03-31 10:14:00.000000,22872.5,22925.02,22857.26,22922.15,800315,22894.23
2026-03-31 10:15:00.000000,22958.7,22999.77,22949.46,22958.67,1189362,22966.65
2026-03-31 10:16:00.000000,22966.09,22983.07,22940.7,22967.29,1176597,22964.29
2026-03-31 10:17:00.000000,22976.13,22992.17,22956.32,22984.15,919986,22977.19
2026-03-31 10:18:00.000000,22973.78,22992.49,22962.21,22975.68,815285,22976.04
2026-03-31 10:19:00.000000,22973.19,23054.43,22929.48,22967.16,1046138,22981.07
2026-03-31 10:20:00.000000,22937.25,22985.49,22926.61,22963.25,784445,22953.15
2026-03-31 10:21:00.000000,22980.64,22988.43,22898.13,22985.91,1256744,22963.28
2026-03-31 10:22:00.000000,22982.05,23022.39,22937.35,22971.16,1027694,22978.24
2026-03-31 10:23:00.000000,22958.65,22982.66,22954.31,22961.09,781189,22964.18
2026-03-31 10:24:00.000000,22927.18,22988.33,22899.27,22960.18,1123511,22943.74
2026-03-31 10:25:00.000000,23021.34,23026.38,22954.14,22968.34,894581,22992.55
2026-03-31 10:26:00.000000,22968.4,23027.85,22949.63,22991.34,1005058,22984.31
2026-03-31 10:27:00.000000,22980.59,23006.27,22979.24,22988.37,539155,22988.62
2026-03-31 10:28:00.000000,22966.79,23006.91,22948.26,22980.37,516458,22975.58
2026-03-31 10:29:00.000000,22985.14,23011.8,22978.32,22997.44,1021815,22993.17
2026-03-31 10:30:00.000000,22940.04,23000.32,22935.97,22977.92,845981,22963.56
2026-03-31 10:31:00.000000,22958.68,23029.47,22940.34,22998.71,1461445,22981.8
2026-03-31 10:32:00.000000,22982.74,23038.99,22948.16,23028.84,832639,22999.68
2026-03-31 10:33:00.000000,23033.83,23049.22,23026.47,23030.59,375592,23035.03
2026-03-31 10:34:00.000000,23037.79,23042.09,23008.84,23023.42,1224519,23028.04
2026-03-31 10:35:00.000000,23022.58,23053.43,23012.53,23035.29,731562,23030.96
2026-03-31 10:36:00.000000,23051.7,23093.85,23046.99,23062.76,550423,23063.82
2026-03-31 10:37:00.000000,23017.67,23076.52,23012.85,23065.86,989036,23043.23
2026-03-31 10:38:00.000000,23072.48,23150.86,23044.63,23102.75,886551,23092.68
2026-03-31 10:39:00.000000,23193.87,23228.35,23076.01,23137.87,725699,23159.03
2026-03-31 10:40:00.000000,23177.09,23195.38,23155.77,23167.9,1817971,23174.04
2026-03-31 10:41:00.000000,23128.4,23168.78,23128.07,23156.46,1063620,23145.43
2026-03-31 10:42:00.000000,23171.38,23232.6,23161.53,23191.23,1162746,23189.18
2026-03-31 10:43:00.000000,23145.74,23184.69,23133.69,23177.98,1541671,23160.53
2026-03-31 10:44:00.000000,23229.32,23272.5,23195.37,23198.21,888542,23223.85
2026-03-31 10:45:00.000000,23257.06,23275.93,23133.58,23222.09,483349,23222.17
2026-03-31 10:46:00.000000,23174.3,23203.21,23153.04,23201.98,925403,23183.13
2026-03-31 10:47:00.000000,23181.39,23208.2,23179.17,23204.81,1093868,23193.39
2026-03-31 10:48:00.000000,23097.04,23284.35,23083.46,23211.43,1278058,23169.07
2026-03-31 10:49:00.000000,23167.45,23224.66,23144.67,23211.71,755048,23187.12
2026-03-31 10:50:00.000000,23297.46,23315.56,23136.12,23235.38,1224511,23246.13
2026-03-31 10:51:00.000000,23290.38,23318.0,23239.0,23250.79,1349304,23274.54
2026-03-31 10:52:00.000000,23292.8,23324.45,23242.84,23264.95,956973,23281.26
2026-03-31 10:53:00.000000,23237.06,23238.25,23230.22,23233.95,993967,23234.87
2026-03-31 10:54:00.000000,23253.08,23335.86,23244.56,23248.1,339394,23270.4
2026-03-31 10:55:00.000000,23219.74,23233.03,23187.99,23220.25,670039,23215.25
2026-03-31 10:56:00.000000,23224.34,23246.29,23220.71,23232.92,775177,23231.06
2026-03-31 10:57:00.000000,23244.34,23315.47,23237.05,23238.99,1140372,23258.96
2026-03-31 10:58:00.000000,23249.27,23295.36,23209.13,23216.71,880789,23242.62
2026-03-31 10:59:00.000000,23169.23,23175.62,23166.89,23172.86,1274457,23171.15
2026-03-31 11:00:00.000000,23200.06,23238.58,23129.06,23204.53,926355,23193.06
2026-03-31 11:01:00.000000,23209.51,23230.0,23132.85,23177.31,868330,23187.42
2026-03-31 11:02:00.000000,23158.56,23174.25,23133.12,23172.67,989164,23159.65
2026-03-31 11:03:00.000000,23189.33,23208.82,23126.56,23144.55,764890,23167.32
2026-03-31 11:04:00.000000,23116.25,23158.26,23100.11,23140.05,757339,23128.67
2026-03-31 11:05:00.000000,23102.73,23171.63,23099.43,23131.67,1158174,23126.37
2026-03-31 11:06:00.000000,23163.05,23211.67,23139.14,23149.11,1101173,23165.74
2026-03-31 11:07:00.000000,23171.3,23174.38,23118.3,23127.69,784372,23147.92
2026-03-31 11:08:00.000000,23177.88,23207.93,23111.72,23116.62,519857,23153.54
2026-03-31 11:09:00.000000,23144.01,23161.21,23118.2,23133.25,1760862,23139.17
2026-03-31 11:10:00.000000,23171.56,23178.89,23157.41,23160.92,733161,23167.19
2026-03-31 11:11:00.000000,23162.0,23199.39,23112.71,23173.63,668654,23161.93
2026-03-31 11:12:00.000000,23205.39,23206.91,23103.89,23178.75,1791780,23173.73
2026-03-31 11:13:00.000000,23115.37,23211.02,23111.89,23180.08,1741008,23154.59
2026-03-31 11:14:00.000000,23195.16,23223.46,23178.23,23185.42,1086826,23195.57
2026-03-31 11:15:00.000000,23207.08,23217.89,23183.87,23204.03,969330,23203.22
2026-03-31 11:16:00.000000,23172.16,23303.09,23118.57,23175.3,765246,23192.28
2026-03-31 11:17:00.000000,23199.39,23215.2,23140.02,23179.45,892084,23183.52
2026-03-31 11:18:00.000000,23175.48,23196.96,23093.1,23166.31,1126529,23157.96
2026-03-31 11:19:00.000000,23185.66,23198.38,23163.7,23181.27,579570,23182.25
2026-03-31 11:20:00.000000,23247.8,23250.49,23191.96,23231.9,1402645,23230.54
2026-03-31 11:21:00.000000,23228.32,23274.63,23197.51,23237.51,1282658,23234.49
2026-03-31 11:22:00.000000,23275.9,23282.92,23254.45,23258.41,644679,23267.92
2026-03-31 11:23:00.000000,23287.78,23294.88,23217.77,23265.82,1138871,23266.56
2026-03-31 11:24:00.000000,23279.35,23314.44,23278.32,23290.29,712537,23290.6
2026-03-31 11:25:00.000000,23206.14,23301.09,23193.42,23266.74,1057996,23241.85
2026-03-31 11:26:00.000000,23306.79,23321.95,23263.67,23290.21,875239,23295.66
2026-03-31 11:27:00.000000,23311.17,23322.3,23233.16,23288.74,908241,23288.84
2026-03-31 11:28:00.000000,23338.82,23344.36,23221.4,23289.76,1154461,23298.58
2026-03-31 11:29:00.000000,23321.97,23330.67,23268.69,23294.31,1196299,23303.91
2026-03-31 11:30:00.000000,23299.84,23320.25,23267.06,23279.14,1162879,23291.57
2026-03-31 11:31:00.000000,23261.93,23312.51,23223.57,23267.06,749440,23266.27
2026-03-31 11:32:00.000000,23250.51,23406.83,23219.92,23260.01,1145705,23284.32
2026-03-31 11:33:00.000000,23268.66,23335.84,23248.42,23275.59,1277250,23282.13
2026-03-31 11:34:00.000000,23274.53,23282.55,23266.92,23278.3,685428,23275.57
2026-03-31 11:35:00.000000,23295.53,23302.01,23275.56,23285.7,409175,23289.7
2026-03-31 11:36:00.000000,23282.29,23317.62,23275.88,23277.8,802053,23288.4
2026-03-31 11:37:00.000000,23266.9,23276.7,23186.05,23264.54,803261,23248.55
2026-03-31 11:38:00.000000,23224.71,23278.91,23222.24,23256.23,916429,23245.52
2026-03-31 11:39:00.000000,23226.18,23267.76,23200.06,23234.69,739531,23232.17
2026-03-31 11:40:00.000000,23236.24,23299.08,23233.17,23245.91,1127619,23253.6
2026-03-31 11:41:00.000000,23170.42,23271.57,23165.03,23249.22,805229,23214.06
2026-03-31 11:42:00.000000,23301.79,23337.13,23266.05,23291.49,399598,23299.11
2026-03-31 11:43:00.000000,23245.76,23305.08,23237.0,23252.69,1285385,23260.13
2026-03-31 11:44:00.000000,23273.48,23380.27,23221.55,23282.24,1303512,23289.39
2026-03-31 11:45:00.000000,23268.15,23322.28,23268.11,23291.28,1956502,23287.45
2026-03-31 11:46:00.000000,23187.57,23282.75,23135.06,23278.22,490997,23220.9
2026-03-31 11:47:00.000000,23263.03,23285.26,23243.78,23278.07,991712,23267.53
2026-03-31 11:48:00.000000,23256.68,23272.5,23253.96,23260.96,1088837,23261.03
2026-03-31 11:49:00.000000,23290.26,23341.22,23272.35,23272.83,1251416,23294.16
2026-03-31 11:50:00.000000,23292.26,23339.16,23275.1,23295.2,1185894,23300.43
2026-03-31 11:51:00.000000,23299.33,23319.86,23250.42,23300.35,801509,23292.49
2026-03-31 11:52:00.000000,23366.47,23416.95,23258.84,23315.72,667965,23339.49
2026-03-31 11:53:00.000000,23306.74,23388.09,23305.6,23319.14,915586,23329.89
2026-03-31 11:54:00.000000,23323.48,23380.01,23293.08,23309.24,1065293,23326.45
2026-03-31 11:55:00.000000,23346.52,23360.09,23256.39,23313.64,735649,23319.16
